dataset,variant,seed,input_setting,fault,mae,rmse,horizon_3_mae,horizon_6_mae,horizon_12_mae,checkpoint_epoch,validation_mae
pems_bay,sraf_id_lambda000,43,clean,clean,1.805768609046936,4.116758346557617,1.4642372131347656,1.837009072303772,2.3107197284698486,38,0.20758605082102904
pems_bay,sraf_id_lambda000,43,faulty,RM20,1.8526148796081543,4.197892189025879,1.528303861618042,1.8783655166625977,2.3367745876312256,38,0.20758605082102904
pems_bay,sraf_id_lambda000,43,faulty,RM40,1.926437497138977,4.33471155166626,1.625481128692627,1.9453620910644531,2.382573366165161,38,0.20758605082102904
pems_bay,sraf_id_lambda000,43,faulty,CO24,1.9458551406860352,4.314204216003418,1.6542826890945435,1.969885230064392,2.3883345127105713,38,0.20758605082102904
pems_bay,sraf_id_lambda000,43,faulty,GN-high,2.0773892402648926,4.356461524963379,1.810782551765442,2.08817720413208,2.4755351543426514,38,0.20758605082102904
pems_bay,sraf_id_lambda000,43,faulty,LD-high,1.9955168962478638,4.351953506469727,1.7240794897079468,2.0121450424194336,2.392378568649292,38,0.20758605082102904
pems_bay,sraf_id_lambda000,43,faulty,SV-high,1.86972975730896,4.284249782562256,1.54631507396698,1.8959298133850098,2.354271650314331,38,0.20758605082102904
