dataset,variant,seed,input_setting,fault,mae,rmse,horizon_3_mae,horizon_6_mae,horizon_12_mae,checkpoint_epoch,validation_mae
pems_bay,sraf_id_lambda000,46,clean,clean,1.8068251609802246,4.1236371994018555,1.4633424282073975,1.8376585245132446,2.312126398086548,35,0.20770974885823765
pems_bay,sraf_id_lambda000,46,faulty,RM20,1.8500903844833374,4.190758228302002,1.523948073387146,1.8752195835113525,2.33499813079834,35,0.20770974885823765
pems_bay,sraf_id_lambda000,46,faulty,RM40,1.9230984449386597,4.322880268096924,1.6198893785476685,1.9416444301605225,2.3798975944519043,35,0.20770974885823765
pems_bay,sraf_id_lambda000,46,faulty,CO24,1.9459331035614014,4.3174309730529785,1.6512476205825806,1.9696465730667114,2.3894877433776855,35,0.20770974885823765
pems_bay,sraf_id_lambda000,46,faulty,GN-high,2.0786633491516113,4.369968891143799,1.8087531328201294,2.0897879600524902,2.479349374771118,35,0.20770974885823765
pems_bay,sraf_id_lambda000,46,faulty,LD-high,1.9934415817260742,4.3523640632629395,1.7211129665374756,2.0117063522338867,2.3875818252563477,35,0.20770974885823765
pems_bay,sraf_id_lambda000,46,faulty,SV-high,1.8708847761154175,4.286716938018799,1.5444459915161133,1.8976473808288574,2.3559324741363525,35,0.20770974885823765
