dataset,variant,seed,input_setting,fault,mae,rmse,horizon_3_mae,horizon_6_mae,horizon_12_mae,checkpoint_epoch,validation_mae
pems_bay,sraf_id_lambda000,51,clean,clean,1.7988200187683105,4.104075908660889,1.4581624269485474,1.8304334878921509,2.3029227256774902,49,0.20704267752485545
pems_bay,sraf_id_lambda000,51,faulty,RM20,1.8478899002075195,4.1931023597717285,1.5234909057617188,1.8736307621002197,2.333159923553467,49,0.20704267752485545
pems_bay,sraf_id_lambda000,51,faulty,RM40,1.923586368560791,4.33620023727417,1.6209447383880615,1.9420608282089233,2.3826534748077393,49,0.20704267752485545
pems_bay,sraf_id_lambda000,51,faulty,CO24,1.939462661743164,4.303968906402588,1.6478865146636963,1.9645521640777588,2.38124418258667,49,0.20704267752485545
pems_bay,sraf_id_lambda000,51,faulty,GN-high,2.0714762210845947,4.356296539306641,1.806827425956726,2.082077741622925,2.469695568084717,49,0.20704267752485545
pems_bay,sraf_id_lambda000,51,faulty,LD-high,2.010141134262085,4.382445335388184,1.7442572116851807,2.0273830890655518,2.400475263595581,49,0.20704267752485545
pems_bay,sraf_id_lambda000,51,faulty,SV-high,1.8595908880233765,4.252135276794434,1.5358381271362305,1.8852932453155518,2.344722032546997,49,0.20704267752485545
