dataset,variant,seed,input_setting,fault,mae,rmse,horizon_3_mae,horizon_6_mae,horizon_12_mae,checkpoint_epoch,validation_mae
metr_la,sraf_id_lambda000,44,clean,clean,4.616322040557861,12.075333595275879,3.6175355911254883,4.656405925750732,5.991093158721924,50,0.22135565350016143
metr_la,sraf_id_lambda000,44,faulty,RM20,4.691957473754883,12.198169708251953,3.719452142715454,4.727442264556885,6.032643795013428,50,0.22135565350016143
metr_la,sraf_id_lambda000,44,faulty,RM40,4.817920684814453,12.382064819335938,3.8842530250549316,4.847278118133545,6.110794544219971,50,0.22135565350016143
metr_la,sraf_id_lambda000,44,faulty,CO24,4.817297458648682,12.38088607788086,3.876715660095215,4.8479838371276855,6.12001895904541,50,0.22135565350016143
metr_la,sraf_id_lambda000,44,faulty,GN-high,4.801179885864258,12.190237045288086,3.8644871711730957,4.826777458190918,6.095744609832764,50,0.22135565350016143
metr_la,sraf_id_lambda000,44,faulty,LD-high,4.926427364349365,12.350656509399414,4.006420135498047,4.967686653137207,6.176558494567871,50,0.22135565350016143
metr_la,sraf_id_lambda000,44,faulty,SV-high,4.78029203414917,12.401450157165527,3.8580336570739746,4.8050360679626465,6.0772833824157715,50,0.22135565350016143
