dataset,variant,seed,input_setting,fault,mae,rmse,horizon_3_mae,horizon_6_mae,horizon_12_mae,checkpoint_epoch,validation_mae
pems_bay,sraf_id_lambda000,48,clean,clean,1.8026808500289917,4.089962482452393,1.465932846069336,1.8359752893447876,2.2975051403045654,33,0.20674254995112012
pems_bay,sraf_id_lambda000,48,faulty,RM20,1.8496519327163696,4.173133373260498,1.5302371978759766,1.8772938251495361,2.3242111206054688,33,0.20674254995112012
pems_bay,sraf_id_lambda000,48,faulty,RM40,1.922096610069275,4.305551052093506,1.6253702640533447,1.9426393508911133,2.369497060775757,33,0.20674254995112012
pems_bay,sraf_id_lambda000,48,faulty,CO24,1.9417178630828857,4.289031505584717,1.6556118726730347,1.9682457447052002,2.3734679222106934,33,0.20674254995112012
pems_bay,sraf_id_lambda000,48,faulty,GN-high,2.076578140258789,4.351696968078613,1.8114800453186035,2.0901975631713867,2.4688189029693604,33,0.20674254995112012
pems_bay,sraf_id_lambda000,48,faulty,LD-high,1.996069073677063,4.343924045562744,1.7276418209075928,2.0148870944976807,2.382671356201172,33,0.20674254995112012
pems_bay,sraf_id_lambda000,48,faulty,SV-high,1.86369788646698,4.243439674377441,1.5445045232772827,1.8926024436950684,2.3380088806152344,33,0.20674254995112012
