dataset,variant,seed,input_setting,fault,mae,rmse,horizon_3_mae,horizon_6_mae,horizon_12_mae,checkpoint_epoch,validation_mae
metr_la,sraf_id_lambda000,46,clean,clean,4.632038116455078,12.08866024017334,3.6504464149475098,4.67959451675415,5.989238739013672,35,0.2215342048590106
metr_la,sraf_id_lambda000,46,faulty,RM20,4.704801559448242,12.213339805603027,3.7475569248199463,4.747677326202393,6.0310211181640625,35,0.2215342048590106
metr_la,sraf_id_lambda000,46,faulty,RM40,4.829383850097656,12.403475761413574,3.90885591506958,4.863956928253174,6.112722873687744,35,0.2215342048590106
metr_la,sraf_id_lambda000,46,faulty,CO24,4.827908039093018,12.387138366699219,3.8984475135803223,4.865817546844482,6.116037368774414,35,0.2215342048590106
metr_la,sraf_id_lambda000,46,faulty,GN-high,4.822810649871826,12.210921287536621,3.89711332321167,4.8570051193237305,6.100631237030029,35,0.2215342048590106
metr_la,sraf_id_lambda000,46,faulty,LD-high,4.925133228302002,12.333028793334961,4.013586521148682,4.972535610198975,6.160250186920166,35,0.2215342048590106
metr_la,sraf_id_lambda000,46,faulty,SV-high,4.803167819976807,12.444242477416992,3.881767749786377,4.838622093200684,6.099006175994873,35,0.2215342048590106
